cof-outlier=1.2694663188855881,abod-outlier=6.229601311405395E-39,inflo-outlier=0.9254223424441831,knnw-outlier=626258.2039949513,knnw-outlier=1196537.971753779,ldf-outlier=0.0,ldof-outlier=0.8612178084090367,lof-outlier=1.1390303236091022,loop-outlier=0.09744080628078153,odin=0.6491228070175443,simplified-lof-outlier=1.2154353162168463
cof-outlier=1.1379773751612423,abod-outlier=4.2754414224668184E-43,inflo-outlier=1.2187332175091283,knnw-outlier=4593575.651198587,knnw-outlier=8905524.459902272,ldf-outlier=0.0,ldof-outlier=0.8693290397800926,lof-outlier=1.2971352946550725,loop-outlier=0.22706567159714966,odin=0.7894736842105272,simplified-lof-outlier=1.5503439787701547
cof-outlier=0.9956112545963703,abod-outlier=2.4315261897189494E-37,inflo-outlier=1.1687499040721738,knnw-outlier=511509.4501550534,knnw-outlier=1149245.32347648,ldf-outlier=0.0,ldof-outlier=0.7781481023727671,lof-outlier=1.0612800575467736,loop-outlier=0.0,odin=0.8771929824561415,simplified-lof-outlier=1.0423701800385097
cof-outlier=1.0727626325124742,abod-outlier=1.7476254934043742E-34,inflo-outlier=1.0,knnw-outlier=398696.6396959393,knnw-outlier=792032.1580588417,ldf-outlier=0.0,ldof-outlier=0.7501336469107437,lof-outlier=0.9748695658571839,loop-outlier=0.0,odin=1.2280701754385988,simplified-lof-outlier=0.958748597115433
cof-outlier=1.0353552028862223,abod-outlier=4.327113525507612E-39,inflo-outlier=0.7860831778438842,knnw-outlier=1565602.4810716605,knnw-outlier=3330285.3403961933,ldf-outlier=0.0,ldof-outlier=0.7378736793759232,lof-outlier=1.0491969441821183,loop-outlier=0.0,odin=1.4210526315789502,simplified-lof-outlier=1.0781816538929379
cof-outlier=0.959543537074459,abod-outlier=3.969149146242381E-37,inflo-outlier=1.0,knnw-outlier=370451.0823945532,knnw-outlier=806759.4993560497,ldf-outlier=0.0,ldof-outlier=0.750721999542605,lof-outlier=0.9768462386812456,loop-outlier=0.0,odin=1.333333333333336,simplified-lof-outlier=0.9492661579265115
cof-outlier=1.0482254428150937,abod-outlier=3.645506104947594E-38,inflo-outlier=1.0,knnw-outlier=473969.5400118746,knnw-outlier=1018114.6446017455,ldf-outlier=0.0,ldof-outlier=0.8469849236036576,lof-outlier=0.9972105015072248,loop-outlier=0.022808301185208275,odin=1.2982456140350902,simplified-lof-outlier=1.0166251958211088
cof-outlier=1.504183178546157,abod-outlier=1.5800168877853972E-37,inflo-outlier=0.9114826809485989,knnw-outlier=518847.81961454015,knnw-outlier=925376.4383782652,ldf-outlier=0.0,ldof-outlier=0.8012714640807942,lof-outlier=1.088412649843948,loop-outlier=0.22089006225454472,odin=0.6140350877192986,simplified-lof-outlier=1.39530133570256
cof-outlier=1.1796299457817316,abod-outlier=1.7271978047103682E-38,inflo-outlier=1.3663988784236631,knnw-outlier=1007887.1261868315,knnw-outlier=2062742.965243895,ldf-outlier=0.0,ldof-outlier=0.8132272078188516,lof-outlier=1.2545496289091138,loop-outlier=0.17071624477199993,odin=0.7894736842105272,simplified-lof-outlier=1.477341408514286
cof-outlier=1.1057603960119793,abod-outlier=9.011671293070319E-39,inflo-outlier=0.9243475154806021,knnw-outlier=623127.0336852295,knnw-outlier=1341823.3136961693,ldf-outlier=0.0,ldof-outlier=1.296860028944051,lof-outlier=1.0088250786864923,loop-outlier=0.09749136446369015,odin=1.0000000000000016,simplified-lof-outlier=1.1518673487268463
cof-outlier=0.9342553805577798,abod-outlier=3.292280425429631E-37,inflo-outlier=1.045661405351698,knnw-outlier=646551.1726022571,knnw-outlier=1484192.6015477297,ldf-outlier=0.0,ldof-outlier=0.7595181732699535,lof-outlier=1.036680552527135,loop-outlier=0.0,odin=1.1228070175438616,simplified-lof-outlier=0.9236556449742591
cof-outlier=0.9430778734528514,abod-outlier=8.940208428099422E-36,inflo-outlier=0.9334827577547471,knnw-outlier=238786.17815347397,knnw-outlier=595999.0107596272,ldf-outlier=0.0,ldof-outlier=0.8882105602215722,lof-outlier=0.9889353266704546,loop-outlier=0.0,odin=1.4210526315789502,simplified-lof-outlier=0.915024518815157
cof-outlier=1.1139471060450097,abod-outlier=2.7906158908809507E-40,inflo-outlier=0.994884923111077,knnw-outlier=1746950.6771030338,knnw-outlier=3527062.298422406,ldf-outlier=0.0,ldof-outlier=0.8094871313471899,lof-outlier=1.1004973861594378,loop-outlier=0.028042052584354972,odin=1.192982456140353,simplified-lof-outlier=1.1616762774266471
cof-outlier=1.021285192753115,abod-outlier=1.2527945447567531E-36,inflo-outlier=0.9824824460230575,knnw-outlier=356602.1777199767,knnw-outlier=769219.3715904725,ldf-outlier=0.0,ldof-outlier=0.8373989038867357,lof-outlier=1.0189670687660102,loop-outlier=0.0,odin=1.2807017543859673,simplified-lof-outlier=0.9109420474297895
cof-outlier=1.3878020605495316,abod-outlier=1.673204827174513E-39,inflo-outlier=1.5514567131198858,knnw-outlier=821527.193212732,knnw-outlier=1417831.9242723286,ldf-outlier=0.0,ldof-outlier=1.8583909153086418,lof-outlier=1.7561357942856692,loop-outlier=0.7062771689404445,odin=0.14035087719298245,simplified-lof-outlier=2.2506265061743207
cof-outlier=0.9831906108822124,abod-outlier=1.8696357966122413E-40,inflo-outlier=0.9647312056412534,knnw-outlier=2688133.188180072,knnw-outlier=5461208.569961056,ldf-outlier=0.0,ldof-outlier=0.7911977870484496,lof-outlier=1.1251997131801075,loop-outlier=0.014224290455484248,odin=1.315789473684213,simplified-lof-outlier=1.1811106285863746
cof-outlier=1.449276667442807,abod-outlier=1.6855249524721874E-39,inflo-outlier=0.937772228844607,knnw-outlier=649501.8799722901,knnw-outlier=1294246.4736111616,ldf-outlier=0.0,ldof-outlier=1.1437562283660965,lof-outlier=1.0413980502192293,loop-outlier=0.09612129678082038,odin=1.1052631578947387,simplified-lof-outlier=1.1508570773195648
cof-outlier=1.0965163927914017,abod-outlier=6.53531792349592E-41,inflo-outlier=0.903800292575007,knnw-outlier=1510911.625444208,knnw-outlier=2879607.612389409,ldf-outlier=0.0,ldof-outlier=0.7529174145090902,lof-outlier=1.0341061920968924,loop-outlier=0.0,odin=1.0877192982456159,simplified-lof-outlier=1.0269644287922965
cof-outlier=1.0397512797949968,abod-outlier=1.0003246705576603E-35,inflo-outlier=0.888502876434333,knnw-outlier=431425.38520405605,knnw-outlier=831671.2790982637,ldf-outlier=0.0,ldof-outlier=0.7629061224160708,lof-outlier=1.0053305853413677,loop-outlier=0.0,odin=1.333333333333336,simplified-lof-outlier=0.9453501648079539
cof-outlier=1.4023172041785625,abod-outlier=2.009973625342523E-37,inflo-outlier=1.032811673356517,knnw-outlier=697266.9110278726,knnw-outlier=1314922.0612633852,ldf-outlier=0.0,ldof-outlier=0.8022258985441691,lof-outlier=1.1630065197185606,loop-outlier=0.09720597750547592,odin=1.0526315789473701,simplified-lof-outlier=1.2131898300984991
cof-outlier=1.44138522890606,abod-outlier=3.616753356989684E-39,inflo-outlier=1.09782259147925,knnw-outlier=613081.4706634115,knnw-outlier=1299819.4234791894,ldf-outlier=0.0,ldof-outlier=1.2986796286533595,lof-outlier=1.1010736970462889,loop-outlier=0.20119843101215074,odin=0.8947368421052644,simplified-lof-outlier=1.465336827116543
cof-outlier=0.9004589992181254,abod-outlier=3.069496449197499E-37,inflo-outlier=1.077115534028107,knnw-outlier=878400.4016531995,knnw-outlier=2244055.0877003702,ldf-outlier=0.0,ldof-outlier=0.6957288959596537,lof-outlier=0.9949091763959487,loop-outlier=0.0,odin=1.2631578947368445,simplified-lof-outlier=0.8783630865199805
cof-outlier=0.9333732587605461,abod-outlier=1.5063596737238207E-35,inflo-outlier=0.9372716516796493,knnw-outlier=249486.5416147422,knnw-outlier=611378.8688056571,ldf-outlier=0.0,ldof-outlier=0.9101408944970062,lof-outlier=0.9917913291978473,loop-outlier=0.0,odin=1.3684210526315816,simplified-lof-outlier=0.9371510898389742
cof-outlier=1.4134894126266608,abod-outlier=4.260319421955393E-39,inflo-outlier=0.9863425888262558,knnw-outlier=686084.2977086524,knnw-outlier=1271454.3598760362,ldf-outlier=0.0,ldof-outlier=0.8939840030481845,lof-outlier=1.2808776045124026,loop-outlier=0.22462880159141402,odin=0.6491228070175443,simplified-lof-outlier=1.5129436530842082
cof-outlier=1.243273246616972,abod-outlier=1.3060160288618928E-36,inflo-outlier=1.0,knnw-outlier=420816.32880056626,knnw-outlier=797857.5548873798,ldf-outlier=0.0,ldof-outlier=0.7143456699138373,lof-outlier=1.0175892200052636,loop-outlier=0.07137395836500258,odin=1.210526315789476,simplified-lof-outlier=1.1428841805681982
cof-outlier=1.0166785578097226,abod-outlier=4.699350131733134E-38,inflo-outlier=1.2041317957987,knnw-outlier=509378.6193597814,knnw-outlier=1047483.7588199148,ldf-outlier=0.0,ldof-outlier=0.8578771527053463,lof-outlier=1.071024037610221,loop-outlier=0.07836217331272398,odin=0.8596491228070187,simplified-lof-outlier=1.2789335467482341
cof-outlier=1.255151978028892,abod-outlier=1.253586233490411E-35,inflo-outlier=1.0,knnw-outlier=422751.63141317724,knnw-outlier=802369.1699268961,ldf-outlier=0.0,ldof-outlier=0.7248994295385596,lof-outlier=1.023712353327539,loop-outlier=0.08137288578131241,odin=1.0526315789473701,simplified-lof-outlier=1.1440545167259346
cof-outlier=0.9555192699118036,abod-outlier=1.1238423759695942E-31,inflo-outlier=0.9206416879754837,knnw-outlier=108509.93140102622,knnw-outlier=294241.71383813524,ldf-outlier=0.0,ldof-outlier=0.9060647987846092,lof-outlier=1.014573887068743,loop-outlier=0.06860887199006739,odin=0.9649122807017558,simplified-lof-outlier=1.1002733028497527
cof-outlier=1.0284928696381386,abod-outlier=1.6491916815947042E-35,inflo-outlier=1.0,knnw-outlier=262049.18213147754,knnw-outlier=549063.679465822,ldf-outlier=0.0,ldof-outlier=0.7325947542009331,lof-outlier=0.986743402222705,loop-outlier=0.0,odin=1.6315789473684246,simplified-lof-outlier=0.8417065393922554
cof-outlier=1.0907209831428115,abod-outlier=7.795150943970598E-37,inflo-outlier=0.9595370008609261,knnw-outlier=488813.8372974729,knnw-outlier=944401.8709076924,ldf-outlier=0.0,ldof-outlier=0.8270674984405704,lof-outlier=1.021800411770599,loop-outlier=0.044462337041072025,odin=1.1052631578947387,simplified-lof-outlier=1.0713346538945037
cof-outlier=1.0818783046315072,abod-outlier=1.608897632724302E-34,inflo-outlier=1.0650957456398307,knnw-outlier=534329.966700161,knnw-outlier=1126107.1819970466,ldf-outlier=0.0,ldof-outlier=0.8443665261490628,lof-outlier=1.0606331832081872,loop-outlier=0.03676145834553776,odin=1.1578947368421073,simplified-lof-outlier=1.166878796491651
cof-outlier=0.9657160476044767,abod-outlier=9.947936010698614E-35,inflo-outlier=1.0,knnw-outlier=235541.00320969435,knnw-outlier=529599.7186655975,ldf-outlier=0.0,ldof-outlier=0.706194454243491,lof-outlier=0.9777836309986553,loop-outlier=0.0,odin=1.9824561403508818,simplified-lof-outlier=0.8001708830549169
cof-outlier=1.1187270201204855,abod-outlier=2.597459440980623E-38,inflo-outlier=1.2802917768912196,knnw-outlier=807533.7211267864,knnw-outlier=1549757.824595186,ldf-outlier=0.0,ldof-outlier=0.8231636687640154,lof-outlier=1.266818852207614,loop-outlier=0.1149174692674485,odin=0.8070175438596501,simplified-lof-outlier=1.2888296424574706
cof-outlier=1.068383892249185,abod-outlier=3.6514085733247897E-36,inflo-outlier=1.0815542518406913,knnw-outlier=492554.68121907517,knnw-outlier=980193.1912343546,ldf-outlier=0.0,ldof-outlier=0.7879680135722286,lof-outlier=1.0377713475920107,loop-outlier=0.026048278103920144,odin=0.7017543859649129,simplified-lof-outlier=1.0929118387940435
cof-outlier=1.4288358386038154,abod-outlier=4.360620374441766E-40,inflo-outlier=1.2650188551783537,knnw-outlier=1033247.4008659192,knnw-outlier=1851912.9734691936,ldf-outlier=0.0,ldof-outlier=0.8314320515325734,lof-outlier=1.4807203852662179,loop-outlier=0.32893643357167285,odin=0.6666666666666672,simplified-lof-outlier=1.8584106942101906
cof-outlier=1.2551519780288924,abod-outlier=1.7166818891269222E-35,inflo-outlier=1.0,knnw-outlier=420653.4909243102,knnw-outlier=799213.4898311697,ldf-outlier=0.0,ldof-outlier=0.7169580457516509,lof-outlier=1.0234532630733861,loop-outlier=0.07932668648941532,odin=1.1578947368421073,simplified-lof-outlier=1.1393817593798465
cof-outlier=1.2571458253747314,abod-outlier=3.1202399552343362E-37,inflo-outlier=1.3338502058911763,knnw-outlier=605150.1890550355,knnw-outlier=1099094.3759810214,ldf-outlier=0.0,ldof-outlier=1.2399073534519531,lof-outlier=1.4281218051572844,loop-outlier=0.4029286294483388,odin=0.2631578947368421,simplified-lof-outlier=1.6794580496645268
cof-outlier=0.9515744510301123,abod-outlier=4.7998598508287126E-37,inflo-outlier=0.95172264129611,knnw-outlier=439130.09275297285,knnw-outlier=906224.6647038109,ldf-outlier=0.0,ldof-outlier=0.7393454359812637,lof-outlier=0.9719634720362323,loop-outlier=0.0,odin=1.333333333333336,simplified-lof-outlier=0.8985133681800994
cof-outlier=0.9453459992803934,abod-outlier=3.0011828160396586E-38,inflo-outlier=1.2009052263833273,knnw-outlier=1226182.0855190568,knnw-outlier=2708846.5054488312,ldf-outlier=0.0,ldof-outlier=0.7663686839560583,lof-outlier=1.1003004578599007,loop-outlier=0.04426503838074441,odin=1.070175438596493,simplified-lof-outlier=1.193916501358628
cof-outlier=1.0500203828240904,abod-outlier=1.0159277881385641E-40,inflo-outlier=1.4252672119716807,knnw-outlier=2386025.2822894934,knnw-outlier=4641411.344465281,ldf-outlier=0.0,ldof-outlier=0.8095829738366768,lof-outlier=1.3949506583921427,loop-outlier=0.1861598596977122,odin=0.56140350877193,simplified-lof-outlier=1.5694928689175245
cof-outlier=1.178125467517452,abod-outlier=2.6731278072704165E-36,inflo-outlier=0.9917636318367072,knnw-outlier=487862.7183586492,knnw-outlier=915330.110216411,ldf-outlier=0.0,ldof-outlier=0.9807890737302755,lof-outlier=1.1578915786620516,loop-outlier=0.1762878466715523,odin=0.6140350877192986,simplified-lof-outlier=1.2939923253542174
cof-outlier=1.0203798524002285,abod-outlier=4.794068711567533E-37,inflo-outlier=1.0,knnw-outlier=360994.7198635789,knnw-outlier=781816.368450404,ldf-outlier=0.0,ldof-outlier=0.7213694995677864,lof-outlier=0.9756996995198025,loop-outlier=0.0,odin=1.3508771929824588,simplified-lof-outlier=0.9434886540340308
cof-outlier=1.2452022276241415,abod-outlier=1.426572420014491E-43,inflo-outlier=1.6640456201731402,knnw-outlier=6483314.148936342,knnw-outlier=1.2662086533479678E7,ldf-outlier=0.0,ldof-outlier=1.2881249458122304,lof-outlier=1.3452795643501558,loop-outlier=0.30956487274383476,odin=0.6140350877192986,simplified-lof-outlier=1.7742789827390242
cof-outlier=1.7133307020022945,abod-outlier=1.0303719222902593E-37,inflo-outlier=0.9603266719774891,knnw-outlier=635982.053900104,knnw-outlier=1108984.0356844172,ldf-outlier=0.0,ldof-outlier=0.8417750276555284,lof-outlier=2.8763749015980546,loop-outlier=0.5430607902962886,odin=0.7543859649122815,simplified-lof-outlier=3.6258718819884646
cof-outlier=0.9501567980881406,abod-outlier=3.5753500063409714E-37,inflo-outlier=0.9486928247962167,knnw-outlier=441757.5881381935,knnw-outlier=911214.1867290476,ldf-outlier=0.0,ldof-outlier=0.7552888322468037,lof-outlier=0.9719580492455139,loop-outlier=0.0,odin=1.2982456140350902,simplified-lof-outlier=0.9038231347341701
cof-outlier=1.236302789348664,abod-outlier=3.57059782702089E-38,inflo-outlier=1.0563732165502735,knnw-outlier=642591.1601063416,knnw-outlier=1349865.2577144937,ldf-outlier=0.0,ldof-outlier=0.8221300331078257,lof-outlier=1.1184827431400712,loop-outlier=0.03456106271708297,odin=1.0000000000000016,simplified-lof-outlier=1.137266992288784
cof-outlier=1.0456386721858864,abod-outlier=1.1707428258814416E-37,inflo-outlier=1.1752701828470564,knnw-outlier=1034714.4616192837,knnw-outlier=2092297.120401198,ldf-outlier=0.0,ldof-outlier=0.7592562144369289,lof-outlier=1.2281440026977344,loop-outlier=0.11452881661727825,odin=0.7719298245614044,simplified-lof-outlier=1.6565136245157204
cof-outlier=1.019558286644666,abod-outlier=1.2791536759371771E-36,inflo-outlier=1.3971185595750308,knnw-outlier=468606.54295233276,knnw-outlier=1024519.749105064,ldf-outlier=0.0,ldof-outlier=0.9860157344934594,lof-outlier=1.0881379535382016,loop-outlier=0.10130820211770032,odin=0.56140350877193,simplified-lof-outlier=1.2259480988322173
cof-outlier=1.2157492231152354,abod-outlier=9.021494239163735E-37,inflo-outlier=0.9246711440316252,knnw-outlier=472105.3064470599,knnw-outlier=883995.6135928179,ldf-outlier=0.0,ldof-outlier=0.9132159235300931,lof-outlier=1.1201780933905257,loop-outlier=0.10007675742576745,odin=0.8947368421052644,simplified-lof-outlier=1.2045284182270095
cof-outlier=0.9535130861719816,abod-outlier=1.0552350584767662E-35,inflo-outlier=0.8754853741778833,knnw-outlier=275459.14566148986,knnw-outlier=625323.73963488,ldf-outlier=0.0,ldof-outlier=0.8882779857752819,lof-outlier=0.9803565609651904,loop-outlier=0.0,odin=1.315789473684213,simplified-lof-outlier=0.9547344980148398
cof-outlier=0.958876078011194,abod-outlier=5.659274097493386E-33,inflo-outlier=0.9174193792897894,knnw-outlier=100356.11017923133,knnw-outlier=281297.92708026187,ldf-outlier=0.0,ldof-outlier=0.8374383465103755,lof-outlier=1.0067874599359714,loop-outlier=0.02593505331459686,odin=1.0526315789473701,simplified-lof-outlier=1.0411782285329065
cof-outlier=0.9351369507968482,abod-outlier=5.936361564439003E-37,inflo-outlier=0.9762222227452266,knnw-outlier=416703.7416964504,knnw-outlier=863939.42742778,ldf-outlier=0.0,ldof-outlier=0.8135107501339064,lof-outlier=0.9969185696088267,loop-outlier=0.0,odin=1.2807017543859673,simplified-lof-outlier=0.9356644021549348
cof-outlier=0.9053648975828651,abod-outlier=5.978492420972524E-38,inflo-outlier=1.2448748170820285,knnw-outlier=689482.4636182238,knnw-outlier=1723167.7182644329,ldf-outlier=0.0,ldof-outlier=0.7553195887157432,lof-outlier=1.0352703647116777,loop-outlier=0.0,odin=0.9298245614035101,simplified-lof-outlier=1.000999245440033
cof-outlier=1.046729479263631,abod-outlier=4.2589731341369597E-35,inflo-outlier=0.8939024404549917,knnw-outlier=433410.5033640043,knnw-outlier=831848.8281814919,ldf-outlier=0.0,ldof-outlier=0.7668629118786264,lof-outlier=1.0043727737385613,loop-outlier=0.0,odin=1.3684210526315816,simplified-lof-outlier=0.9505217450412449
cof-outlier=1.0765814829728466,abod-outlier=5.702759657008402E-35,inflo-outlier=0.9342626297193786,knnw-outlier=478481.9730804902,knnw-outlier=950234.2148805235,ldf-outlier=0.0,ldof-outlier=0.7437394716590658,lof-outlier=1.0169481542133827,loop-outlier=0.005094065018526994,odin=1.0350877192982473,simplified-lof-outlier=1.0349007877320984
cof-outlier=1.0765814829728466,abod-outlier=5.483969922885845E-35,inflo-outlier=0.9434248962424017,knnw-outlier=481237.91437453544,knnw-outlier=953858.7042798196,ldf-outlier=0.0,ldof-outlier=0.749250629191055,lof-outlier=1.0173736982648303,loop-outlier=0.0077931810591903095,odin=1.0175438596491244,simplified-lof-outlier=1.0391530566996017
cof-outlier=0.9358386042700806,abod-outlier=4.21155244178903E-37,inflo-outlier=1.0324843452555623,knnw-outlier=348418.6654011706,knnw-outlier=805278.3212784393,ldf-outlier=0.0,ldof-outlier=1.1465749478536884,lof-outlier=0.994106916127074,loop-outlier=0.0,odin=1.0877192982456159,simplified-lof-outlier=0.9636270107990332
cof-outlier=1.2913119917063158,abod-outlier=2.1530557886510646E-37,inflo-outlier=0.9854533359252791,knnw-outlier=532713.1991981134,knnw-outlier=1024716.707930659,ldf-outlier=0.0,ldof-outlier=0.771877936463435,lof-outlier=1.2279014512457542,loop-outlier=0.05859120425347682,odin=0.7719298245614044,simplified-lof-outlier=1.1776972007897595
cof-outlier=1.3171914119295896,abod-outlier=3.071858899369063E-39,inflo-outlier=1.8499176819568297,knnw-outlier=3562653.973070291,knnw-outlier=6898536.536447083,ldf-outlier=0.0,ldof-outlier=1.0325669335578096,lof-outlier=1.706945328925511,loop-outlier=0.45447472926054605,odin=0.38596491228070173,simplified-lof-outlier=2.0476137719097443
cof-outlier=1.3171914119295896,abod-outlier=2.770278543945113E-39,inflo-outlier=1.8499059230251707,knnw-outlier=3562455.067500922,knnw-outlier=6898237.625369838,ldf-outlier=0.0,ldof-outlier=1.0324840582245476,lof-outlier=1.7069134243492834,loop-outlier=0.4544339430238885,odin=0.38596491228070173,simplified-lof-outlier=2.047511563872227
cof-outlier=0.9424354920425557,abod-outlier=4.6854082278593966E-36,inflo-outlier=1.039842931887139,knnw-outlier=527632.8979979529,knnw-outlier=1188536.008026776,ldf-outlier=0.0,ldof-outlier=0.7270730911692229,lof-outlier=1.052865115843294,loop-outlier=0.0,odin=1.1403508771929844,simplified-lof-outlier=1.0736459382637529
cof-outlier=1.051153184081146,abod-outlier=1.1941417312568537E-36,inflo-outlier=1.0181734415121064,knnw-outlier=466990.4826332946,knnw-outlier=942260.9272381881,ldf-outlier=0.0,ldof-outlier=0.8300462161440593,lof-outlier=1.0221526276179762,loop-outlier=0.0025475093255712534,odin=1.0350877192982473,simplified-lof-outlier=1.0578025461775582
cof-outlier=1.2128511497933507,abod-outlier=7.035910844734722E-42,inflo-outlier=0.9101792876560906,knnw-outlier=2646426.5637221057,knnw-outlier=5080786.363906648,ldf-outlier=0.0,ldof-outlier=0.8409868352523983,lof-outlier=1.1092634430655752,loop-outlier=0.014128163563339008,odin=1.2280701754385988,simplified-lof-outlier=1.1121389288716763
cof-outlier=1.213390738624776,abod-outlier=1.692139396673166E-38,inflo-outlier=1.0356855580737832,knnw-outlier=903826.182317799,knnw-outlier=1738232.263142699,ldf-outlier=0.0,ldof-outlier=0.7235468511350993,lof-outlier=1.098335842530966,loop-outlier=0.09010770292588233,odin=0.6315789473684215,simplified-lof-outlier=1.19834940429692
cof-outlier=1.2762872541048267,abod-outlier=2.1968957680067635E-36,inflo-outlier=1.3805265753733884,knnw-outlier=876247.0726960103,knnw-outlier=1627398.9986690015,ldf-outlier=0.0,ldof-outlier=0.9178296379348858,lof-outlier=1.447565932402144,loop-outlier=0.33726338769163505,odin=0.3684210526315789,simplified-lof-outlier=1.7168745808972197
cof-outlier=0.9421331476284751,abod-outlier=5.691050384100463E-36,inflo-outlier=0.8830071668801999,knnw-outlier=367376.7539782588,knnw-outlier=781541.9475352188,ldf-outlier=0.0,ldof-outlier=0.72560644765581,lof-outlier=0.980270337281404,loop-outlier=0.0,odin=1.456140350877196,simplified-lof-outlier=0.8728039354789958
cof-outlier=1.1723143214203724,abod-outlier=3.396695663390021E-39,inflo-outlier=1.3825948366163714,knnw-outlier=842877.9201003413,knnw-outlier=1731187.544584135,ldf-outlier=0.0,ldof-outlier=0.7218375041837404,lof-outlier=1.207790450730648,loop-outlier=0.13946191439262232,odin=0.6140350877192986,simplified-lof-outlier=1.4510787829093648
cof-outlier=1.054621502748084,abod-outlier=6.021563626235694E-36,inflo-outlier=0.9104474105482838,knnw-outlier=477894.2211585077,knnw-outlier=910759.6162549664,ldf-outlier=0.0,ldof-outlier=0.7727753758507347,lof-outlier=0.9954870311576319,loop-outlier=0.020565985695862703,odin=1.1578947368421073,simplified-lof-outlier=1.0145853656863653
cof-outlier=1.3961785513504417,abod-outlier=7.334975299797259E-39,inflo-outlier=1.1062793932958639,knnw-outlier=624780.3673950373,knnw-outlier=1309787.8467282194,ldf-outlier=0.0,ldof-outlier=1.0315578624047341,lof-outlier=1.0791638858275951,loop-outlier=0.09948901463825394,odin=0.8947368421052644,simplified-lof-outlier=1.310157391505625
cof-outlier=0.951187028559433,abod-outlier=2.3374516394725625E-33,inflo-outlier=0.9072476724156973,knnw-outlier=94731.94675860727,knnw-outlier=271918.641406804,ldf-outlier=0.0,ldof-outlier=0.7852458823192823,lof-outlier=1.0027963935027215,loop-outlier=0.0,odin=1.0877192982456159,simplified-lof-outlier=0.9990619513895933
cof-outlier=0.9893853439989883,abod-outlier=4.691529772660473E-34,inflo-outlier=1.0,knnw-outlier=88140.96535422346,knnw-outlier=260559.69508999246,ldf-outlier=0.0,ldof-outlier=0.7492072518364553,lof-outlier=0.9965034787582213,loop-outlier=0.0,odin=1.1052631578947387,simplified-lof-outlier=0.9480837183536459
cof-outlier=1.0780008280527427,abod-outlier=2.0109908062106612E-35,inflo-outlier=1.3182274758802461,knnw-outlier=831647.3055262082,knnw-outlier=1733868.7748817601,ldf-outlier=0.0,ldof-outlier=0.862560468851472,lof-outlier=1.3998463330864845,loop-outlier=0.08903242225058029,odin=0.68421052631579,simplified-lof-outlier=1.5150324973587797
cof-outlier=1.3712227246121893,abod-outlier=8.192728997646672E-41,inflo-outlier=0.9311625347394611,knnw-outlier=1257275.7560384811,knnw-outlier=2258253.4579645568,ldf-outlier=0.0,ldof-outlier=1.2081310488130983,lof-outlier=1.289261676537336,loop-outlier=0.3942708743658584,odin=0.5964912280701757,simplified-lof-outlier=1.822723582149505
cof-outlier=3.04773510498362,abod-outlier=4.687281363631E-42,inflo-outlier=4.41783567958884,knnw-outlier=3600134.255134965,knnw-outlier=6020702.39911871,ldf-outlier=0.0,ldof-outlier=2.1921812827420832,lof-outlier=4.951771716438555,loop-outlier=0.9991466256865342,odin=0.017543859649122806,simplified-lof-outlier=5.8890430374960046
cof-outlier=1.2160091430339761,abod-outlier=1.5639653010329372E-40,inflo-outlier=1.2675106225906885,knnw-outlier=3152711.479694639,knnw-outlier=6275321.67723529,ldf-outlier=0.0,ldof-outlier=0.8765955312958157,lof-outlier=1.298751071516841,loop-outlier=0.19057652999316071,odin=0.7719298245614044,simplified-lof-outlier=1.4994243693718405
cof-outlier=1.1841116243870664,abod-outlier=4.261237025629501E-37,inflo-outlier=1.2738978883917778,knnw-outlier=677883.6501220299,knnw-outlier=1278636.6333988016,ldf-outlier=0.0,ldof-outlier=1.0795810697957322,lof-outlier=1.2070499484847774,loop-outlier=0.244695836922348,odin=0.3684210526315789,simplified-lof-outlier=1.4301658453248591
cof-outlier=0.9850854071464504,abod-outlier=1.077835284605177E-33,inflo-outlier=1.0,knnw-outlier=99242.67418369153,knnw-outlier=273164.5196987097,ldf-outlier=0.0,ldof-outlier=0.8422002012682244,lof-outlier=0.9984978342959938,loop-outlier=0.0,odin=1.0350877192982473,simplified-lof-outlier=1.0097452919225287
cof-outlier=1.1922227672663852,abod-outlier=7.604007011152585E-37,inflo-outlier=1.1074998834159138,knnw-outlier=585295.5467780713,knnw-outlier=1133733.7019544644,ldf-outlier=0.0,ldof-outlier=0.7545152180600256,lof-outlier=1.3280645439944736,loop-outlier=0.1277810344902292,odin=0.8596491228070187,simplified-lof-outlier=1.2734590019430698
cof-outlier=1.0858752827245661,abod-outlier=2.8798177360255297E-37,inflo-outlier=1.1440014301303973,knnw-outlier=1630733.8657622652,knnw-outlier=3353768.3958178638,ldf-outlier=0.0,ldof-outlier=0.8358515404151206,lof-outlier=1.1712025599695288,loop-outlier=0.18861715680769978,odin=0.68421052631579,simplified-lof-outlier=1.413693448262988
cof-outlier=0.8782196294301085,abod-outlier=4.4368817475406573E-36,inflo-outlier=0.963084168433781,knnw-outlier=286944.3277301677,knnw-outlier=716767.1969577087,ldf-outlier=0.0,ldof-outlier=0.7900040186703312,lof-outlier=0.984444392433368,loop-outlier=0.0,odin=1.4035087719298274,simplified-lof-outlier=0.8421637468790323
